puuid,player,account_level,current_tier,current_elo,highest_tier,matches_count,avg_kills,avg_deaths,avg_assists,avg_kd,avg_kda,avg_hs_pct,avg_dmg_made,avg_dpr,avg_spr,avg_kpr,median_kd,median_kpr,kd_std,kd_cv,kills_std,kills_cv,hs_std,hs_cv,dpr_std,dpr_cv,score_cv,win_rate,max_win_streak,avg_margin,agent_diversity,top_agent_ratio,rank_gap,tier_range,tier_trend,perf_rank_ratio_kd,perf_rank_ratio_hs,perf_rank_ratio_dpr,perf_level_ratio,match_frequency,activity_span_days,level_range,dmg_efficiency,high_perf_rate,dominant_rate,avg_kd_diff,kd_diff_positive_rate,peak_tier_v3,peak_rr,peak_current_gap_v3,seasons_played,first_season_tier,latest_season_tier,seasonal_rank_growth,seasonal_avg_winrate,total_act_wins,avg_games_per_season,mmr_hist_count,avg_rr_change,rr_change_std,positive_rr_rate,max_rr_gain,elo_range,elo_velocity,max_rr_streak,avg_ability_total,avg_ultimate_casts,avg_afk_rounds,avg_rounds_in_spawn,avg_economy_spent,avg_loadout_value,economy_efficiency,party_count,solo_queue_rate,avg_session_playtime,avg_ff_outgoing,iso_score,lof_score,ocsvm_score,gmm_score,cluster,skill_cluster,rule_score,smurf_score,is_dbscan_noise,judgment,confidence,current_rank,highest_rank
cd86bbb6-6c0f-5ad9-a074-0c684a03c330,sra#3608,36,10,733,10,14,10.714,16.857,7.143,0.6793,1.1396,0.1578,2182.57,101.056,150.188,0.49693,0.6339,0.52976,0.2925,0.4306,3.844,0.3588,0.07618,0.4827,25.162,0.249,0.3125,0.3571,2,-2.0,5,0.5,0,4,-0.23077,1.019,0.23671,151.5836,3.7741,0.2593,53.98,13,0.41138,0.0,0.0,-6.143,0.1429,10,0,0,2,10,8,-1.0,0.6242,48,36.5,0,0.0,0.0,0.0,0,0,0.0,0,57.67,2.0,0.0,0.0,2752.58,3414.68,0.9872,3,1.0,50.33,0.0,40.29,3.11,4.65,50.13,0,低スキル帯,15.0,27.7,1,🔵 やや疑わしい,中,Silver 2,Silver 2
a3fffa31-6943-5a0f-a151-414d5fb7a8c7,アイソから逃げるな#RJN11,617,13,1012,14,303,13.835,14.591,4.805,1.0468,1.4043,0.21259,2639.49,128.952,194.543,0.67851,0.9444,0.66667,0.6058,0.5788,5.079,0.3671,0.09116,0.4288,37.918,0.294,0.3441,0.5116,11,0.182,19,0.1452,1,11,-0.01893,1.2078,0.2453,148.791,0.3393,0.4013,755.02,597,0.48999,0.1485,0.0594,-0.756,0.4158,14,0,1,13,13,4,-0.6923,0.4745,2803,447.23,20,4.95,19.546,0.6,30,96,0.2346,5,52.0,3.667,0.0,0.0,2697.95,3615.31,1.5519,1,0.3333,182.0,0.0,39.3,0.39,16.67,60.11,4,中低スキル帯,0.0,27.7,1,🔵 やや疑わしい,高,Gold 2,Gold 3
9949aae5-a1e7-5379-8ed2-d8b63a59f742,suteinu620#5071,50,8,581,8,12,11.25,12.75,3.0,0.9474,1.1725,0.16991,2001.42,101.063,158.612,0.57081,0.9976,0.60315,0.3579,0.3777,3.654,0.3248,0.06443,0.3792,21.522,0.213,0.2683,0.75,4,2.667,6,0.5,0,1,-0.14545,1.7763,0.31858,189.4927,3.7895,0.0243,494.17,13,0.44985,0.0833,0.0,-1.5,0.5,8,0,0,8,8,5,-0.5,0.2221,69,19.62,0,0.0,0.0,0.0,0,0,0.0,0,39.0,2.0,0.0,0.0,2580.45,3467.97,1.4685,2,0.6667,104.33,0.0,34.84,4.21,4.46,51.95,0,低スキル帯,20.0,27.5,1,🔵 やや疑わしい,高,Bronze 3,Bronze 3
37ce4cb0-fd6b-5170-a7c2-57ad2d9ed84a,DrunCard#BOOZE,28,12,985,13,12,17.25,15.333,3.583,1.1839,1.4283,0.25534,3375.25,161.196,241.51,0.82811,1.0263,0.85145,0.4589,0.3876,4.38,0.2539,0.07873,0.3083,31.311,0.1942,0.2403,0.25,1,-2.333,4,0.5833,1,3,-0.12937,1.4799,0.31918,201.4956,8.4565,0.4738,25.33,5,0.53839,0.1667,0.0833,1.917,0.5,13,0,1,2,12,13,0.5,0.3701,25,25.5,0,0.0,0.0,0.0,0,0,0.0,0,50.33,1.667,0.0,0.0,2373.51,3845.83,1.9952,1,0.3333,108.67,0.0,26.72,1.74,3.65,49.25,0,低スキル帯,38.0,27.4,1,🔵 やや疑わしい,高,Gold 1,Gold 2
8deece65-1fce-559d-838f-a94a1963e816,メルケル呼んだらキムが来た#4698,200,14,1166,15,89,14.404,15.697,4.64,1.057,1.3651,0.27733,2774.97,128.919,192.123,0.67198,0.9,0.64706,0.78,0.7379,6.054,0.4203,0.09647,0.3478,39.283,0.3047,0.3958,0.5056,5,0.045,16,0.1685,1,10,-0.11351,1.1325,0.29714,138.1277,1.057,0.0899,990.31,172,0.48366,0.1461,0.0787,-1.292,0.3596,15,0,1,17,14,4,-0.6667,0.4011,571,67.59,35,1.743,19.503,0.5143,31,160,-2.472,4,31.33,1.333,0.0,0.0,2444.84,3639.33,1.7294,1,0.3333,121.0,0.0,23.23,1.37,42.94,54.39,4,中低スキル帯,0.0,27.2,1,🔵 やや疑わしい,中,Gold 3,Platinum 1
3d694190-a6d5-555f-bbe3-27b22dba4fb8,副住職#905,55,12,915,12,22,18.182,14.5,4.682,1.3524,1.6968,0.1921,3343.14,171.183,274.645,0.93309,1.1627,0.85897,0.8888,0.6572,8.261,0.4543,0.07779,0.4049,53.414,0.312,0.4171,0.4091,2,-1.364,13,0.1818,0,5,-0.23377,1.6905,0.24012,213.9793,4.9177,0.0224,980.07,25,0.54818,0.3182,0.0455,3.682,0.6364,12,0,0,5,12,5,-2.3333,0.2188,81,35.8,0,0.0,0.0,0.0,0,0,0.0,0,32.0,1.667,0.0,0.0,2401.44,3316.86,2.2526,1,0.3333,155.67,0.0,26.59,2.8,4.0,50.33,0,低スキル帯,35.0,27.2,1,🔵 やや疑わしい,高,Gold 1,Gold 1
f3175923-2252-53bb-9169-43ef1617f23a,sh1o#4000,130,9,600,9,10,17.4,16.6,4.5,1.0434,1.3374,0.32979,3044.9,141.954,217.275,0.80584,1.0,0.81667,0.2096,0.2009,4.8,0.2759,0.09078,0.2753,20.74,0.1461,0.2633,0.4,3,-1.4,4,0.6,0,0,0.0,1.739,0.54965,236.5907,1.6052,4.8534,2.06,2,0.48951,0.0,0.0,0.8,0.4,9,0,0,1,9,9,0.0,0.4839,18,31.0,0,0.0,0.0,0.0,0,0,0.0,0,49.0,3.0,0.0,0.0,2522.81,3727.98,1.6543,1,0.3333,266.67,0.0,32.96,6.71,14.03,52.95,0,低スキル帯,8.0,27.1,1,🔵 やや疑わしい,高,Silver 1,Silver 1
8c624eb1-ad33-525c-8040-461fc11fee2b,후우꾸꾸우후오오후우꾸꾸우후오오#crazy,289,13,1069,15,25,19.0,13.2,4.8,1.6291,2.0334,0.24338,3435.48,174.004,272.075,0.96331,1.5833,0.93333,0.8459,0.5192,5.404,0.2844,0.06501,0.2671,37.505,0.2155,0.2433,0.56,4,0.68,12,0.24,2,8,-0.16615,1.8798,0.28082,200.7738,1.1274,0.0252,991.66,151,0.57515,0.52,0.24,5.8,0.76,15,0,2,12,13,8,-0.4167,0.4384,272,42.92,0,0.0,0.0,0.0,0,0,0.0,0,54.33,4.667,0.0,0.0,2627.54,3948.73,2.4801,2,0.6667,134.67,0.0,38.22,1.53,4.47,51.84,0,低スキル帯,16.0,27.0,1,🔵 やや疑わしい,高,Gold 2,Platinum 1
3732cdf8-ff85-56e6-b68e-c1b7f6626212,PRX f0rsakeN#62w71,28,16,1339,16,10,15.3,13.9,6.4,1.1869,1.6743,0.18442,3079.5,142.001,207.807,0.70126,1.2225,0.71167,0.5154,0.4342,5.533,0.3616,0.07557,0.4098,27.979,0.197,0.2756,0.5556,3,0.6,4,0.5,0,2,-0.09091,1.1127,0.1729,133.1259,8.4781,0.2424,41.25,4,0.54149,0.2,0.1,1.4,0.6,16,0,0,2,16,14,-1.0,0.4556,28,25.5,0,0.0,0.0,0.0,0,0,0.0,0,63.0,2.0,0.0,0.0,2317.13,3576.01,2.049,3,1.0,9.0,0.0,28.78,2.64,3.7,50.12,0,低スキル帯,30.0,26.6,1,🔵 やや疑わしい,高,Platinum 2,Platinum 2
d61a6c0b-e6ea-5811-bbb7-24be0df763c0,Walter#7263,124,12,956,15,20,15.25,13.5,5.2,1.1779,1.5784,0.22464,2839.05,132.587,202.95,0.72243,1.0385,0.65217,0.5818,0.4939,7.569,0.4963,0.08294,0.3692,46.12,0.3478,0.4987,0.5,2,0.95,9,0.3,3,3,-0.00702,1.4724,0.2808,165.7336,1.8999,0.0444,450.13,86,0.52387,0.3,0.05,1.75,0.5,15,0,3,10,12,9,-0.3,0.4293,173,33.4,5,11.0,16.334,0.8,29,51,-9.2,3,57.0,1.667,0.0,0.0,2394.94,3533.98,1.9674,2,0.6667,53.0,0.0,29.68,1.18,5.12,68.43,0,低スキル帯,15.0,26.6,1,🔵 やや疑わしい,高,Gold 1,Platinum 1
32f5e457-f040-5845-983e-16a03a9f2c91,なかによん#BIG,34,12,937,12,20,18.05,15.15,5.35,1.2709,1.6285,0.19559,3625.3,171.414,254.981,0.84662,0.9762,0.77715,0.7734,0.6085,8.506,0.4712,0.04919,0.2515,65.009,0.3793,0.4453,0.55,6,1.45,5,0.7,0,7,-0.25263,1.5886,0.24449,214.2672,7.4758,1.0466,19.11,9,0.54981,0.3,0.2,2.9,0.45,12,0,0,3,12,4,-2.6667,0.3612,69,47.0,0,0.0,0.0,0.0,0,0,0.0,0,28.33,2.667,0.0,0.0,2660.15,3951.67,1.911,1,0.3333,55.67,0.0,32.1,3.75,3.41,51.09,0,低スキル帯,23.0,26.6,1,🔵 やや疑わしい,高,Gold 1,Gold 1
c7bb29a9-8162-57a3-9868-5c6222665d30,yorunaku#3150,175,10,753,21,35,13.943,14.886,5.943,1.0031,1.4113,0.18423,2756.8,130.291,194.131,0.65681,0.875,0.65,0.4979,0.4964,5.221,0.3744,0.07238,0.3929,35.19,0.2701,0.3443,0.4286,3,-1.0,13,0.1714,11,11,0.27087,1.5047,0.27634,195.4362,1.1464,0.0319,1095.99,82,0.49849,0.1429,0.0571,-0.943,0.3143,21,0,11,29,10,16,0.2143,0.4328,539,37.07,0,0.0,0.0,0.0,0,0,0.0,0,48.67,3.667,0.0,0.0,2590.88,3662.83,1.5487,2,0.6667,46.33,0.0,20.44,2.3,4.25,49.8,0,低スキル帯,43.0,26.5,1,🔵 やや疑わしい,高,Silver 2,Ascendant 1
62b2c47f-85e2-53aa-939c-523bf3325983,kkkrnk#worst,31,12,967,15,12,11.083,16.167,5.0,0.8076,1.1151,0.20572,2344.83,124.567,178.411,0.60182,0.6667,0.49811,0.5485,0.6792,5.346,0.4823,0.09517,0.4626,58.858,0.4725,0.4188,0.6364,3,0.333,7,0.3333,3,1,0.03147,1.0095,0.25715,155.7082,5.2102,1.6615,7.22,3,0.44124,0.0833,0.0833,-5.083,0.25,15,0,3,7,12,13,0.1667,0.2614,33,10.29,0,0.0,0.0,0.0,0,0,0.0,0,23.0,1.0,0.0,0.0,2442.59,3171.3,1.3225,1,0.3333,180.67,0.0,34.39,4.0,3.78,51.85,0,低スキル帯,18.0,26.5,1,🔵 やや疑わしい,高,Gold 1,Platinum 1
f6c49ad4-6993-58f8-be73-ea6cc7f8517f,usagi#xvlp4,57,9,661,10,14,12.071,16.643,4.5,0.7299,1.0071,0.14508,2285.93,106.459,159.844,0.55821,0.7228,0.57143,0.2284,0.3129,4.183,0.3465,0.0432,0.2978,19.751,0.1855,0.2976,0.3571,2,-2.786,7,0.3571,1,4,-0.31209,1.2164,0.24181,177.4319,2.5609,0.507,27.61,18,0.42536,0.0,0.0,-4.571,0.0714,10,0,1,2,9,5,-2.0,0.3827,121,144.0,0,0.0,0.0,0.0,0,0,0.0,0,66.0,2.667,0.0,0.0,2545.52,3336.73,1.1469,3,1.0,36.0,0.0,41.9,2.9,4.32,50.13,0,低スキル帯,8.0,26.4,1,🔵 やや疑わしい,中,Silver 1,Silver 2
401c039e-915a-5602-bf39-32afa7bd4b6f,JustLick#5660,51,12,937,13,13,10.923,18.0,3.769,0.6292,0.855,0.2959,2087.0,99.502,155.392,0.52277,0.4667,0.44444,0.2837,0.4509,4.649,0.4256,0.1184,0.4001,39.452,0.3965,0.4035,0.5385,4,0.615,9,0.2308,1,0,-0.0,0.7864,0.36988,124.377,2.4673,0.0173,751.2,15,0.3834,0.0,0.0,-7.077,0.0769,13,0,1,6,12,12,0.0,0.2713,46,17.33,0,0.0,0.0,0.0,0,0,0.0,0,29.67,2.667,0.0,0.0,2333.18,3288.11,1.0786,1,0.3333,40.0,0.0,41.0,2.85,4.93,50.35,0,低スキル帯,8.0,26.2,1,🔵 やや疑わしい,中,Gold 1,Gold 2
6a2b13e4-e6e7-5116-95ef-b74ff97e1082,でｎでｎ#殻あり,563,11,842,14,229,13.096,13.716,4.672,1.089,1.4622,0.2257,2594.03,126.427,184.636,0.63974,0.9167,0.6,0.7326,0.6727,5.287,0.4037,0.07957,0.3526,40.119,0.3173,0.3663,0.5022,5,0.162,19,0.4672,3,7,0.00384,1.4851,0.30777,172.4,0.3869,0.1797,1274.59,412,0.49836,0.1834,0.0873,-0.62,0.4105,14,0,3,28,11,7,-0.1429,0.4702,1882,138.11,20,-4.5,18.154,0.3,29,130,4.1361,2,48.67,2.333,0.0,0.0,2355.27,3892.66,1.8495,1,0.3333,101.33,0.0,29.49,1.23,29.95,54.01,4,中低スキル帯,0.0,26.2,1,🔵 やや疑わしい,高,Silver 3,Gold 3
6077a5c9-1628-5434-8bee-78233a1e684d,unpiko194#9555,197,9,600,14,20,13.7,12.6,5.9,1.2782,1.8273,0.23982,2573.3,128.063,188.417,0.6855,0.9303,0.62829,0.915,0.7159,5.959,0.435,0.06354,0.265,49.38,0.3856,0.3885,0.7,6,1.85,6,0.55,5,6,0.23775,2.1304,0.3997,213.4377,1.2977,0.014,1432.02,133,0.49861,0.3,0.15,1.1,0.45,14,0,5,13,9,8,-0.0909,0.39,249,39.38,0,0.0,0.0,0.0,0,0,0.0,0,55.67,2.0,0.0,0.0,2300.47,3365.57,2.2225,1,0.3333,282.67,0.0,24.14,3.05,3.9,50.35,0,低スキル帯,35.0,26.2,1,🔵 やや疑わしい,高,Silver 1,Gold 3
52b9732e-8129-559c-a305-5c9f921e9415,オダギリ S#Yogio,35,9,665,10,19,9.684,14.684,3.263,0.6965,0.9434,0.26378,1974.21,96.216,140.57,0.474,0.5882,0.45833,0.3443,0.4943,3.628,0.3746,0.08548,0.3241,28.97,0.3011,0.3501,0.4211,4,-1.316,5,0.3684,1,3,-0.125,1.1608,0.43964,160.3595,3.9799,0.5174,36.72,15,0.42533,0.0526,0.0,-5.0,0.1579,10,0,1,1,9,9,0.0,0.4766,63,128.0,0,0.0,0.0,0.0,0,0,0.0,0,31.33,1.667,0.0,0.0,2552.86,3549.72,1.0913,2,0.6667,35.67,0.0,32.97,2.0,4.02,48.93,0,低スキル帯,23.0,26.1,1,🔵 やや疑わしい,高,Silver 1,Silver 2
d6e222bb-1b79-50aa-b7ea-0f5e71ce53fc,スーパーエヴァンゲリオン#8565,36,13,1012,14,21,17.143,14.619,4.0,1.2718,1.5635,0.08368,2896.43,139.652,229.392,0.82167,1.1176,0.79167,0.7275,0.572,7.272,0.4242,0.04553,0.5441,39.517,0.283,0.3979,0.4286,3,-1.143,5,0.6667,1,3,-0.16842,1.4675,0.09656,161.137,7.0657,0.4576,45.89,16,0.5097,0.3333,0.0952,2.524,0.5238,14,0,1,1,13,13,0.0,0.5634,83,142.0,0,0.0,0.0,0.0,0,0,0.0,0,31.0,1.333,0.1,0.033,2195.29,3070.76,2.3174,1,0.3333,245.0,0.0,31.18,2.87,3.29,51.74,0,低スキル帯,23.0,26.0,1,🔵 やや疑わしい,高,Gold 2,Gold 3
565b2423-f03b-573d-8448-d00db312d807,銀之助#実力不足,145,8,588,14,17,12.176,14.941,4.588,0.813,1.1368,0.17149,2610.12,124.073,174.412,0.565,0.75,0.61111,0.4259,0.5238,6.364,0.5226,0.06189,0.3609,49.773,0.4012,0.4834,0.3125,1,-1.765,8,0.2353,6,4,0.53939,1.5244,0.32154,232.6362,1.1214,0.0162,1049.87,93,0.483,0.0,0.0,-2.765,0.4118,14,0,6,19,8,7,-0.0556,0.3734,278,30.42,0,0.0,0.0,0.0,0,0,0.0,0,41.33,2.333,0.0,0.0,2518.18,3645.18,1.2915,2,0.6667,34.0,0.0,26.4,4.35,4.68,50.5,0,低スキル帯,28.0,25.9,1,🔵 やや疑わしい,高,Bronze 3,Gold 3
e0649030-96f3-515f-8a7e-7696336ee296,Dhaine#cream,154,10,710,16,28,10.75,11.036,4.75,0.8629,1.2687,0.11877,2049.75,120.729,184.167,0.61043,0.834,0.67544,0.5283,0.6122,7.637,0.7105,0.08127,0.6843,47.324,0.392,0.6996,0.5,6,0.107,13,0.2143,6,7,-0.08547,1.2944,0.17815,181.094,1.1207,0.0227,1233.96,90,0.49667,0.1071,0.0357,-0.286,0.3929,16,0,6,18,10,4,-0.3529,0.4689,541,61.78,0,0.0,0.0,0.0,0,0,0.0,0,48.0,2.333,0.0,0.0,3373.89,3735.71,1.0231,2,0.6667,278.0,0.0,32.99,5.39,4.72,55.77,0,低スキル帯,12.0,25.9,1,🔵 やや疑わしい,高,Silver 2,Platinum 2
b1a55533-e230-521d-9cc4-0dcd7b27bc29,噓はとびきりの愛なんだよ#寝落ち募集,89,14,1184,17,50,19.42,15.26,4.8,1.4017,1.7355,0.25338,3605.42,170.392,259.851,0.91951,1.2583,0.91486,0.7333,0.5232,7.091,0.3651,0.10427,0.4115,53.543,0.3142,0.3541,0.5417,8,0.86,15,0.3,3,9,-0.11422,1.5018,0.27148,182.5631,3.1498,0.0553,903.66,62,0.55008,0.3,0.2,4.16,0.66,17,0,3,17,14,11,-0.1765,0.3732,290,34.24,0,0.0,0.0,0.0,0,0,0.0,0,57.33,3.0,0.0,0.0,2713.68,3715.98,2.0661,3,1.0,49.33,0.0,29.57,1.13,3.85,47.55,0,低スキル帯,30.0,25.9,1,🔵 やや疑わしい,高,Gold 3,Platinum 3
63d01bb2-3442-572b-84ae-558dfae38526,山本巌流斎重國#5907,409,14,1100,14,184,14.886,14.853,3.745,1.0939,1.3647,0.2905,2811.26,135.351,203.601,0.71903,1.0,0.71429,0.6015,0.5499,5.575,0.3745,0.1018,0.3504,38.563,0.2849,0.3635,0.5,6,-0.158,21,0.4076,0,9,-0.03185,1.172,0.31125,145.0193,0.5349,0.1551,1186.0,380,0.50148,0.1902,0.0652,0.033,0.4728,14,0,0,20,14,5,-0.45,0.4812,1324,134.1,40,-2.45,17.39,0.4,27,218,-5.1456,3,40.33,2.333,0.0,0.0,2517.07,3661.84,1.7383,1,0.3333,136.67,0.0,23.54,0.9,60.21,25.01,4,中低スキル帯,0.0,25.7,1,🔵 やや疑わしい,高,Gold 3,Gold 3
88a60881-082d-5ded-952b-5be54102d2fc,不过尔尔#33333,77,12,904,13,21,11.333,14.476,4.238,0.9308,1.2369,0.17303,2171.33,104.712,160.365,0.55448,0.7778,0.52381,0.9327,1.0021,9.578,0.8452,0.07578,0.438,57.348,0.5477,0.7625,0.381,3,-0.952,9,0.2381,1,6,-0.24912,1.1635,0.21628,130.8894,2.4177,0.0319,657.73,57,0.43708,0.1429,0.0952,-3.143,0.3333,13,0,1,10,12,12,0.0,0.441,195,40.3,0,0.0,0.0,0.0,0,0,0.0,0,49.0,2.0,0.0,0.0,1941.72,3700.2,1.9175,3,1.0,11.67,0.0,41.39,4.59,5.13,54.25,0,低スキル帯,0.0,25.7,1,🔵 やや疑わしい,中,Gold 1,Gold 2
9077edbe-3902-55a5-a1dd-9d36bbf596f4,月城雪兎#yue,33,11,837,13,14,19.786,17.714,4.929,1.1016,1.3688,0.28792,3644.43,157.106,241.572,0.84692,1.0,0.7913,0.3263,0.2962,7.561,0.3821,0.0947,0.3289,36.987,0.2354,0.379,0.5385,2,-0.071,6,0.3571,2,3,0.06643,1.5022,0.39262,214.236,6.6763,0.0124,1128.21,9,0.52387,0.1429,0.0,2.071,0.4286,13,0,2,7,11,11,0.0,0.4921,39,11.14,0,0.0,0.0,0.0,0,0,0.0,0,85.0,3.0,0.0,0.0,2818.93,3949.84,1.5631,1,0.3333,143.33,0.0,24.99,2.8,4.13,50.89,0,低スキル帯,31.0,25.6,1,🔵 やや疑わしい,高,Silver 3,Gold 2
738bff71-39a1-5d0e-8926-2c603db07a4d,ラージYT#stsdg,171,11,847,11,28,11.821,14.893,6.857,0.7984,1.2773,0.10147,2427.46,115.382,170.369,0.55402,0.7778,0.54545,0.4328,0.5421,6.012,0.5086,0.04787,0.4717,41.31,0.358,0.4577,0.5357,4,0.214,11,0.2143,0,4,-0.09223,1.0887,0.13837,157.3386,0.9338,0.1518,184.44,50,0.45967,0.0714,0.0357,-3.071,0.2143,11,0,0,3,11,10,-0.3333,0.4778,179,123.67,20,0.05,19.717,0.5,31,109,0.4639,4,41.33,0.667,0.0,0.0,2514.4,3539.44,1.2701,2,0.6667,151.0,0.0,34.87,1.0,21.49,51.66,4,中低スキル帯,0.0,25.6,1,🔵 やや疑わしい,高,Silver 3,Silver 3
02abcc2a-9ff0-5e9d-8aa9-1072abdcb152,누구를위한한국레디언트계정#korea,31,7,463,7,16,15.875,17.0,4.812,0.9862,1.3066,0.21423,3055.5,147.081,220.488,0.76352,0.9132,0.71658,0.4126,0.4183,4.27,0.269,0.06364,0.2971,33.921,0.2306,0.2463,0.375,2,-0.875,6,0.3125,0,1,-0.01324,2.1133,0.45905,315.1729,6.3627,0.7359,21.74,10,0.49304,0.0625,0.0625,-1.125,0.3125,7,0,0,1,7,7,0.0,0.3875,35,80.0,0,0.0,0.0,0.0,0,0,0.0,0,60.33,3.667,0.0,0.0,2651.7,3571.74,1.4877,2,0.6667,41.0,0.0,25.96,2.83,3.46,50.48,0,低スキル帯,30.0,25.5,1,🔵 やや疑わしい,高,Bronze 2,Bronze 2
e455f5b7-5292-56ab-8cbd-1078ff70c4be,Wanwan#WW124,57,14,1126,14,24,17.667,14.333,5.292,1.4632,1.8414,0.34682,3204.42,155.822,236.532,0.86211,1.1703,0.84211,1.0406,0.7112,6.053,0.3426,0.14266,0.4113,36.316,0.2331,0.3383,0.625,5,2.167,9,0.4167,0,4,-0.14512,1.5677,0.37159,166.9517,5.1339,0.0791,303.34,25,0.53326,0.25,0.125,3.333,0.7083,14,0,0,7,14,12,-0.2857,0.4922,150,40.0,0,0.0,0.0,0.0,0,0,0.0,0,64.0,2.667,0.0,0.0,2256.89,3733.6,2.5932,2,0.6667,77.0,0.0,24.04,1.27,3.73,49.65,0,低スキル帯,35.0,25.4,1,🔵 やや疑わしい,高,Gold 3,Gold 3
de37f1cc-4724-5932-8aa3-1e8becaddec0,ふくじんです#Death,399,20,1791,24,110,16.291,14.545,5.036,1.2501,1.6165,0.26023,2972.04,138.585,213.454,0.76482,1.125,0.76557,0.7473,0.5978,6.177,0.3792,0.09863,0.379,39.767,0.2869,0.3567,0.5,6,0.482,19,0.2182,4,7,-0.02161,0.9376,0.19517,103.939,0.6266,0.0884,1244.11,244,0.52017,0.2727,0.1,1.745,0.5818,24,0,4,28,20,10,-0.3571,0.4426,944,66.82,22,-2.136,15.56,0.5,19,91,4.5703,2,51.67,3.0,0.0,0.0,2534.24,3852.43,1.9731,2,0.6667,94.33,0.0,34.82,0.21,13.01,56.06,4,中低スキル帯,5.0,25.3,1,🔵 やや疑わしい,高,Diamond 3,Immortal 1
de5acf29-91b1-5047-acc5-629f872a6708,mareep#1481,59,11,842,13,16,12.0,14.438,5.125,1.2642,1.8696,0.28657,2465.75,130.234,181.394,0.63947,0.8053,0.57273,1.3513,1.0689,3.791,0.316,0.09888,0.345,41.862,0.3214,0.2903,0.4375,3,-0.188,9,0.1875,2,3,0.08214,1.7239,0.39078,177.5923,4.2854,0.0181,883.87,29,0.47355,0.1875,0.125,-2.438,0.25,13,0,2,15,11,4,-0.5,0.3993,109,13.87,0,0.0,0.0,0.0,0,0,0.0,0,37.33,1.667,0.0,0.0,2215.48,3735.8,2.2825,2,0.6667,42.67,0.0,22.93,2.87,3.91,52.92,0,低スキル帯,31.0,25.1,1,🔵 やや疑わしい,高,Silver 3,Gold 2
f043dda4-47c4-56e4-92b4-de23c3b16b51,だいだい山さん#0627,382,16,1300,18,138,14.696,14.913,5.203,1.1512,1.6062,0.22028,2779.75,132.334,200.778,0.70136,0.9487,0.68586,1.1169,0.9703,5.503,0.3745,0.09079,0.4121,36.972,0.2794,0.3504,0.4851,5,-0.565,19,0.1812,2,11,-0.06906,1.0792,0.20651,124.0628,0.6027,0.119,1159.75,355,0.49749,0.1522,0.058,-0.217,0.4565,18,0,2,20,16,5,-0.55,0.4744,1248,127.8,39,2.692,17.514,0.5897,27,117,-1.4277,6,37.33,1.667,0.0,0.0,2425.71,3384.83,1.8983,1,0.3333,48.0,0.0,25.74,1.45,27.36,59.06,4,中低スキル帯,0.0,25.1,1,🔵 やや疑わしい,高,Platinum 2,Diamond 1
64752b71-c7b4-54da-a841-1ef22a91aaad,スパイク独占系彼氏#イニシ専,247,12,970,14,96,15.396,15.01,4.896,1.0778,1.442,0.27865,2923.75,139.187,208.009,0.73289,1.0556,0.71131,0.4359,0.4044,5.349,0.3474,0.08838,0.3172,39.002,0.2802,0.3374,0.5,5,-0.135,19,0.2188,2,9,-0.08676,1.3473,0.34831,173.9836,0.8727,0.2901,330.94,216,0.51162,0.1354,0.0521,0.385,0.5104,14,0,1,6,13,5,-1.3333,0.4841,672,226.17,40,-5.325,19.851,0.425,30,198,-1.5153,3,45.0,3.0,0.0,0.0,2475.47,3947.93,1.7416,1,0.3333,385.67,0.0,24.45,1.38,55.77,25.01,4,中低スキル帯,0.0,25.0,1,🔵 やや疑わしい,高,Gold 1,Gold 3
a1d1d75b-ab5c-57ce-9693-5855e3af0bb0,穢レ無キ炎#6195,27,10,786,11,11,15.818,15.636,3.0,0.9878,1.2058,0.15504,2900.82,143.243,230.708,0.78988,0.8947,0.73913,0.4249,0.4301,8.222,0.5198,0.05213,0.3363,48.719,0.3401,0.4841,0.3636,1,-2.273,2,0.6364,1,1,0.00909,1.4817,0.23255,214.864,7.3171,1.8036,6.1,3,0.50333,0.0909,0.0,0.182,0.4545,11,0,1,1,10,10,0.0,0.3636,22,55.0,0,0.0,0.0,0.0,0,0,0.0,0,29.67,1.0,0.0,0.0,2488.89,3241.9,1.5876,1,0.3333,175.33,0.0,28.49,3.11,3.68,49.99,0,低スキル帯,23.0,24.7,1,🟢 通常プレイヤー,高,Silver 2,Silver 3
8ad28dc0-609c-58ea-a2a5-7cf96beee5b7,kamikki000#1840,254,14,1100,19,29,17.586,15.276,6.069,1.4654,1.9079,0.22838,3294.48,157.016,243.469,0.84477,1.125,0.77273,1.4624,0.9979,6.82,0.3878,0.0932,0.4081,46.126,0.2938,0.3597,0.4483,3,0.448,11,0.2759,5,6,0.16728,1.5701,0.24469,168.2313,1.1539,0.0232,1252.54,118,0.52662,0.3103,0.1724,2.31,0.5862,19,0,5,28,14,8,-0.24,0.3887,381,27.36,0,0.0,0.0,0.0,0,0,0.0,0,70.0,2.667,0.0,0.0,2534.36,3758.54,2.3129,2,0.6667,149.67,0.0,23.67,2.08,3.97,49.04,0,低スキル帯,32.0,24.7,1,🟢 通常プレイヤー,高,Gold 3,Diamond 2
